date,sales,stockout_flag,on_promo,temp_f,precip_in,snow_flag,extreme_cold,extreme_heat,is_holiday,is_weekend,week_of_year,sales_lag_1,sales_lag_7,sales_roll_7,sales_roll_28,days_to_holiday,store_Store_2,store_Store_3,category_Beverages,category_Cleaning Supplies,category_Cold Weather Apparel,category_Frozen Foods,category_Produce,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,holiday_type_national,holiday_type_promotional,weather_bucket_Extreme cold,weather_bucket_Extreme heat,weather_bucket_Rain,weather_bucket_Snow
2022-10-07,396.0,0,0,0.11640688032623554,0.22601554265645293,0,0,0,0,0,0.9626504640619984,2.1498743312714677,1.161479656440424,2.004812313388751,1.5457727075190688,-0.12220565750991523,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-08,487.0,0,0,0.2946106119207191,-0.36775326156252125,0,0,0,0,1,0.9626504640619984,1.0667271028252934,2.939209373153762,1.9902118159637416,1.5415747214489826,-0.1720450230846371,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-09,491.0,0,0,-0.685509911848941,-0.36775326156252125,0,0,0,0,1,0.9626504640619984,1.6891111369754623,3.594622724015471,1.7993185105267164,1.5434113403546454,-0.22188438865935897,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-10,428.0,0,0,0.3470234741543907,-0.36775326156252125,0,0,0,0,0,1.031330789568176,1.7164686769381072,1.814203553170393,1.5126122255547383,1.5476093264247321,-0.2717237542340808,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-11,420.0,0,0,-0.0880032823850842,0.3108396575448778,0,0,0,0,0,1.031330789568176,1.2855874225264519,0.5530477095192745,1.4318100247754495,1.5552181761767636,-0.3215631198088027,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-12,279.0,0,0,0.41516019505816376,-0.36775326156252125,0,0,0,0,0,1.031330789568176,1.230872342601162,0.9290449800885242,1.5350563994237305,1.5777823513034777,-0.37140248538352455,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-13,367.0,0,0,0.21599131857021162,-0.36775326156252125,0,0,0,0,0,1.031330789568176,0.2665190589179333,2.148432140361363,1.4338958101218795,1.548396448812873,-0.4212418509582464,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-14,373.0,0,0,-0.4706171766908871,-0.36775326156252125,0,0,0,0,0,1.031330789568176,0.8683849380961187,1.065771260295524,1.2384899511491625,1.5279312667212022,-0.47108121653296825,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-15,422.0,0,0,-0.061796851268248375,-0.36775326156252125,0,0,0,0,1,1.031330789568176,0.9094212480400858,1.6878758352373735,1.2145034196652185,1.4982665979344674,-0.5209205821076901,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-16,486.0,0,0,-0.29241344509640355,-0.36775326156252125,0,0,0,0,1,1.031330789568176,1.2445511125824846,1.7152210912787735,1.146715395906246,1.4859350138535885,-0.570759947682412,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-17,423.0,0,0,-0.030349133928045308,-0.36775326156252125,0,0,0,0,0,1.1000111150743537,1.6822717519848012,1.2845333086267239,1.141500932540171,1.4917072446999573,-0.6205993132571339,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-18,342.0,0,0,-0.4758584629142544,-0.36775326156252125,0,0,0,0,0,1.1000111150743537,1.2513904975731458,1.229842796543924,1.1362864691740961,1.5074496924627814,-0.6704386788318557,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-19,392.0,0,0,-0.34482630733007524,-0.36775326156252125,0,0,0,0,0,1.1000111150743537,0.6974003133295887,0.26592252108457476,1.0549408406633292,1.5003655909695106,-0.7202780444065776,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-20,349.0,0,0,-0.38151531089364515,-0.36775326156252125,0,0,0,0,0,1.1000111150743537,1.0393695628626487,0.8675181539953742,1.17278771273662,1.5077120665921617,-0.7701174099812994,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-21,357.0,0,0,-0.9528155092406665,-0.36775326156252125,0,0,0,0,0,1.1000111150743537,0.7452760082642171,0.9085360380574742,1.1540156446187506,1.4919696188293377,-0.8199567755560213,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-22,536.0,0,0,-0.030349133928045308,-0.02845680200882173,0,0,0,0,1,1.1000111150743537,0.7999910881895067,1.243515424564624,1.137329361847311,1.5024645840045536,-0.8697961411307432,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-23,467.0,0,0,0.5409510644189757,-0.36775326156252125,0,0,0,0,1,1.1000111150743537,2.0242410015178613,1.6810395212270235,1.2562191265938167,1.4617007697275575,-0.919635506705465,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-24,398.0,0,0,-0.439169459350684,1.2439049213175513,0,0,0,0,0,1.1686914405805313,1.5523234371622385,1.2503517385749738,1.2364041658027325,1.4617007697275575,-0.9694748722801869,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-25,318.0,0,0,-0.10896842727855278,-0.36775326156252125,0,0,0,0,0,1.1686914405805313,1.080405872806616,0.6966103037366244,1.2103318489723582,1.4637997627626012,-1.0193142378549087,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-26,447.0,0,0,-0.4810997491376216,-0.36775326156252125,0,0,0,0,0,1.1686914405805313,0.53325507355372,1.038426004254124,1.1853024248151995,1.4588146543043734,-1.0691536034296305,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-27,404.0,0,0,-1.3721184071100394,0.9046084617638518,1,0,0,0,0,1.1686914405805313,1.4155357373490145,0.7444645018090744,1.242661521842022,1.436642200371578,-1.1189929690043525,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-10-28,378.0,0,0,-0.7641292051994485,0.22601554265645293,0,0,0,0,0,1.1686914405805313,1.121442182750583,0.7991550138918743,1.3000206188688452,1.4324442143014913,-1.1688323345790743,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-29,508.0,0,0,0.2998518981440863,0.4804878873217276,0,0,0,0,1,1.1686914405805313,0.9436181729933919,2.022855221744523,1.3219213650063593,1.4240482421613188,-1.2186717001537961,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-30,440.0,0,0,0.5252272057488743,-0.1981050317856715,0,0,0,0,1,1.1686914405805313,1.8327382217793478,1.5511495550303738,1.2927203701563406,1.381532577072515,-1.2685110657285181,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2022-10-31,427.0,0,0,-0.41820431445721545,-0.28292914667409635,0,0,0,1,0,1.237371766086709,1.367660042414386,1.079443888316224,1.2645622679795363,1.2960210521441966,-1.31835043130324,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2022-11-01,375.0,0,0,-0.7903356363162842,4.891341861519821,0,0,0,0,0,1.237371766086709,1.2787480375357905,0.5325387674882246,1.2948061555027703,1.2754302131344073,-1.2685110657285181,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-02,380.0,0,0,-0.12469228594865413,-0.36775326156252125,0,0,0,0,0,1.237371766086709,0.9231000180214083,1.4144232748233738,1.3542510378760229,1.2895984161209486,-1.2186717001537961,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-03,370.0,0,0,-0.874196215890159,-0.36775326156252125,0,0,0,0,0,1.237371766086709,0.9572969429747142,1.1204617723783241,1.2843772287706205,1.2906479126384705,-1.1688323345790743,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-04,368.0,0,0,-0.38151531089364515,-0.36775326156252125,0,0,0,0,0,1.237371766086709,0.8889030930681023,0.9427176081092242,1.248918877881312,1.2422742311964865,-1.1189929690043525,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-05,683.2335000716738,0,1,-0.5177887527011915,-0.36775326156252125,0,0,0,0,1,1.237371766086709,0.8752243230867799,1.8314384294547232,1.2384899511491625,1.2349277555738354,-1.0691536034296305,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-06,502.0,0,0,-0.8689549296667918,-0.36775326156252125,0,0,0,0,1,1.237371766086709,3.0312275920305813,1.3665690767509238,1.4212396844757236,1.2864143493104094,-1.0691536034296305,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-07,413.0,0,0,-0.31337858998987217,-0.36775326156252125,0,0,0,0,0,1.3060520915928866,1.7917019118353805,1.2776969946163739,1.4858990302150519,1.2893004647335935,-1.1189929690043525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-08,390.0,0,0,-0.6121319047218007,-0.36775326156252125,0,0,0,0,0,1.3060520915928866,1.182996647666534,0.9222086660781742,1.4712985327900425,1.2853648527928876,-1.1688323345790743,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-09,409.0,0,0,0.12688945277296965,-0.36775326156252125,0,0,0,0,0,1.3060520915928866,1.0256907928813261,0.9563902361299242,1.486941922888267,1.2774936289114758,-1.2186717001537961,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-10,378.0,0,0,-0.15089871706548996,-0.36775326156252125,0,0,0,0,0,1.3060520915928866,1.155639107703889,0.8880270960264243,1.5171858104115006,1.3116022657309272,-1.2685110657285181,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-11,470.0,0,0,-0.6121319047218007,3.2796836786397487,0,0,0,1,0,1.3060520915928866,0.9436181729933919,0.8743544680057243,1.5255289517972206,1.314488381154112,-1.31835043130324,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
2022-11-12,443.0,0,0,-1.2096385341856575,-0.36775326156252125,0,0,0,0,1,1.3060520915928866,1.572841592134222,3.0293896610773734,1.6319040044651463,1.3399386717040105,-1.2685110657285181,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-13,542.0,0,0,-1.099571523494947,0.22601554265645293,0,0,0,0,1,1.3060520915928866,1.3881781973863698,1.7904205453926234,1.3813662473796118,1.345448528420999,-1.2186717001537961,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-14,443.0,0,0,-0.2609657277562005,-0.36775326156252125,0,0,0,0,0,1.3747324170990642,2.0652773114618284,1.181988598471474,1.4230819543082103,1.3601414796663012,-1.1688323345790743,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-15,367.0,0,0,-0.39199788334037966,-0.36775326156252125,0,0,0,0,0,1.3747324170990642,1.3881781973863698,1.0247533762334242,1.4543687345046592,1.3653889622539093,-1.1189929690043525,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-16,474.0,0,0,-1.2201211066323916,-0.36775326156252125,0,0,0,0,0,1.3747324170990642,0.8683849380961187,1.154643342430074,1.4303822030207152,1.371948315488419,-1.0691536034296305,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-17,432.0,0,0,-0.7431640603059798,-0.36775326156252125,0,0,0,0,0,1.3747324170990642,1.600199132096867,0.9427176081092242,1.4981702267796875,1.3934629940976118,-1.0193142378549087,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-18,432.0,0,0,-1.104812809718314,1.9224978404249504,0,0,0,0,0,1.3747324170990642,1.3129449624890965,1.5716584970614236,1.5544864311332953,1.4152400468361848,-1.0193142378549087,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-19,771.0221475589632,0,1,-1.2777752550894306,0.3108396575448778,0,0,0,0,1,1.3747324170990642,1.3129449624890965,1.3870780187819738,1.5148565095511268,1.4349181065397143,-1.0691536034296305,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-20,497.0,0,0,-1.5345982800344218,0.14119142776802798,1,0,0,0,1,1.3747324170990642,3.631647950005595,2.063873105806623,1.8569484038926063,1.4965818378906095,-1.1189929690043525,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-11-21,394.0,0,0,-0.8951613607836275,-0.36775326156252125,0,0,0,0,0,1.4434127426052419,1.7575049868820747,1.3870780187819738,1.8100182335979333,1.5044530617720213,-1.1688323345790743,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-22,416.0,0,0,-0.8794375021135259,-0.36775326156252125,0,0,0,0,0,1.4434127426052419,1.053048332843971,0.8675181539953742,1.7589164926104002,1.5034035652544995,-1.2186717001537961,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-23,451.0,0,0,-1.041917375037908,1.0742566915407017,0,0,0,0,0,1.4434127426052419,1.2035148026385174,1.5990037531028236,1.8100182335979333,1.5291162299337784,-1.2685110657285181,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-24,410.0,0,0,-1.4140486968969768,-0.36775326156252125,0,0,0,1,0,1.4434127426052419,1.4428932773116594,1.311878564668124,1.7860317021139889,1.5301657264513002,-1.31835043130324,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2022-11-25,595.9743969166095,0,1,-0.7903356363162842,-0.36775326156252125,0,0,0,0,0,1.4434127426052419,1.1624784926945502,1.311878564668124,1.76308806330326,1.5317399712275828,-1.2685110657285181,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-26,783.0114059180116,0,1,-1.16770824439872,0.22601554265645293,0,0,0,0,1,1.4434127426052419,2.4344289916132777,3.629540421844407,1.9340957604424336,1.5889308138457952,-1.2186717001537961,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-27,689.6702526180784,0,1,-0.6540621945087379,-0.36775326156252125,0,0,0,0,1,1.4434127426052419,3.7136471036756307,1.7562389753408734,1.9465992701423662,1.661086692043213,-1.1688323345790743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-28,546.2776540955747,0,1,-0.8689549296667918,-0.36775326156252125,0,0,0,0,0,1.5120930681114195,3.0752510207850614,1.052098632274824,2.1475336649442363,1.726593707206065,-1.1189929690043525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-29,434.0,0,0,-1.16770824439872,-0.28292914667409635,0,0,0,0,0,1.5120930681114195,2.094533834678342,1.202497540502524,2.306342914694873,1.7578890778539278,-1.0691536034296305,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-11-30,400.0,0,0,-0.6121319047218007,-0.36775326156252125,0,0,0,0,0,1.5120930681114195,1.3266237324704189,1.4417685308647739,2.325114982812742,1.7733691514873715,-1.0193142378549087,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-12-01,378.0,0,0,-1.319705544876368,-0.36775326156252125,0,0,0,0,0,1.5120930681114195,1.0940846427879383,1.161479656440424,2.2719274564787795,1.7786166340749794,-0.9694748722801869,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-02,543.258970004671,0,1,-1.3144642586530009,-0.36775326156252125,0,0,0,0,0,1.5120930681114195,0.9436181729933919,2.4328590316478325,2.2385548909359,1.7807156271100226,-0.919635506705465,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-03,675.0029424690163,0,1,-1.0157109439210723,-0.36775326156252125,0,0,0,0,1,1.5120930681114195,2.073887892015468,3.7115027567380756,2.183578358444042,1.8266990467811035,-0.8697961411307432,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-04,526.0,0,0,-0.7431640603059798,0.7349602319870021,0,0,0,0,1,1.5120930681114195,2.974935639898193,3.073393322691515,2.070937123267878,1.8245395613957913,-0.8199567755560213,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-05,651.7449736801793,0,1,-1.1415018132818842,-0.36775326156252125,0,0,0,0,0,1.5807733936175972,1.9558471516112492,2.0931164924316312,1.9002466159892426,1.8308365405009208,-0.7701174099812994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-06,400.0,0,0,-1.031434802591174,-0.36775326156252125,0,0,0,0,0,1.5807733936175972,2.8158654372505554,1.325551192688824,2.0102377108476475,1.8934770451142038,-0.7202780444065776,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-07,414.11934764353606,0,1,-0.9790219403575023,0.6501361170985772,0,0,0,0,0,1.5807733936175972,1.0940846427879383,1.093116516336924,1.9747793599583385,1.8961007864080077,-0.6704386788318557,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-08,374.0,0,0,-1.2410862515258605,-0.36775326156252125,0,0,0,0,0,1.5807733936175972,1.1906522971390663,0.9427176081092242,1.989504324166357,1.8974439707889756,-0.6205993132571339,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-09,458.0,0,0,-1.010469657697705,-0.36775326156252125,0,0,0,0,0,1.5807733936175972,0.9162606330307471,2.0724798200881662,1.9853327534734972,1.8963944742714545,-0.570759947682412,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-10,501.0,0,0,-1.041917375037908,1.0742566915407017,0,0,0,0,1,1.5807733936175972,1.4907689722462878,2.9731229848253333,1.8964167983297717,1.8932459847188894,-0.570759947682412,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-11,537.0,0,0,-1.8490754534364517,-0.36775326156252125,0,0,0,0,1,1.5807733936175972,1.7848625268447194,1.9544920816410232,1.7149504045109907,1.9084636842229525,-0.6205993132571339,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-12,374.0,0,0,-0.6121319047218007,-0.36775326156252125,0,0,0,0,0,1.6494537191237748,2.0310803865085223,2.8141242069419246,1.7264222239163551,1.9071518135760503,-0.6704386788318557,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-13,611.4369958391306,0,1,-0.5597190424881291,-0.36775326156252125,0,0,0,0,0,1.6494537191237748,0.9162606330307471,1.093116516336924,1.4367640258430139,1.8890479986488034,-0.7202780444065776,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-14,419.0,0,0,-1.1152953821650482,0.9894325766522768,0,0,0,0,0,1.6494537191237748,2.540183658600583,1.1896408104494318,1.6572701196502255,1.953181942620455,-0.7701174099812994,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-15,435.0,0,0,-0.7588879189760812,-0.36775326156252125,0,0,0,0,0,1.6494537191237748,1.224032957610501,0.9153723520678242,1.6623601162332913,1.9387513655045332,-0.8199567755560213,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-16,507.0,0,0,-1.1415018132818842,-0.11328091689724662,0,0,0,0,0,1.6494537191237748,1.33346311746108,1.4896227289372237,1.7259765692994038,1.9395384878926742,-0.8697961411307432,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-17,584.0,0,0,-0.8794375021135259,-0.36775326156252125,0,0,0,0,1,1.6494537191237748,1.8258988367886866,1.7835842313822734,1.777078310286937,1.9592165475962042,-0.919635506705465,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-18,522.0,0,0,-0.8008182087630183,-0.36775326156252125,0,0,0,0,1,1.6494537191237748,2.3525314810695988,2.029691535754873,1.8636384021637784,1.9101467744555687,-0.9694748722801869,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-19,409.0,0,0,-1.4035661244502426,-0.36775326156252125,0,0,0,0,0,1.7181340446299527,1.9284896116486046,0.9153723520678242,1.8479950120655544,1.9167061276900785,-1.0193142378549087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-20,419.0,0,0,-1.041917375037908,-0.36775326156252125,0,0,0,0,0,1.7181340446299527,1.155639107703889,2.538566213298286,1.8844962556280778,1.9206417396307844,-1.0691536034296305,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-21,450.0,0,0,-0.6697860531788392,-0.36775326156252125,0,0,0,0,0,1.7181340446299527,1.224032957610501,1.223006482533574,1.6838051226119506,1.9214288620189257,-1.1189929690043525,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-22,429.0,0,0,-0.7955769225396515,3.5341560233050235,0,0,0,0,0,1.7181340446299527,1.436053892320998,1.332387506699174,1.7161347954816144,1.9211664878895456,-1.1688323345790743,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-23,610.9793662850142,0,1,-0.6173731909451676,-0.36775326156252125,0,0,0,0,0,1.7181340446299527,1.292426807517113,1.8246021154443732,1.7098774394423244,1.9261515963477727,-1.2186717001537961,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-24,590.0,0,0,-0.6593034807321051,-0.36775326156252125,0,0,0,0,1,1.7181340446299527,2.5370537538968754,2.350998294241323,1.8183167587065008,1.930088512122188,-1.2685110657285181,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-25,536.0,0,0,-1.0209522301444394,-0.36775326156252125,0,0,0,1,1,1.7181340446299527,2.3935677910135658,1.9271468255996231,1.8245741147457903,1.879447312533963,-1.31835043130324,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2022-12-26,517.0,0,0,-1.670871721841968,0.9046084617638518,1,0,0,0,0,1.7868143701361303,2.0242410015178613,1.154643342430074,1.8391746121707997,1.8391282137916292,-1.2685110657285181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-12-27,442.0,0,0,-1.031434802591174,-0.36775326156252125,0,0,0,0,0,1.7868143701361303,1.8942926866952985,1.223006482533574,1.9518070208780158,1.8314465147880021,-1.2186717001537961,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28,502.0,0,0,-0.9056439332303616,-0.36775326156252125,0,0,0,0,0,1.7868143701361303,1.3813388123957084,1.4349322168544238,1.9757935523619594,1.8335455078230452,-1.1688323345790743,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29,453.0,0,0,-0.9370916505705648,0.9894325766522768,0,0,0,0,0,1.7868143701361303,1.7917019118353805,1.2913696226370739,2.0300239713691375,1.860307669019846,-1.1688323345790743,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2022-12-30,475.0,0,0,-1.5503221387045232,-0.36775326156252125,0,0,0,0,0,1.7868143701361303,1.4565720472929817,2.5354377139659294,2.0550533955262966,1.8799857287233759,-1.2186717001537961,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-31,522.0,0,0,-0.9947457990276036,-0.36775326156252125,0,0,0,0,1,1.7868143701361303,1.607038517087528,2.3920161783034226,1.9132415107192422,1.862076340895997,-1.2685110657285181,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
